country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Slovakia,0.0,0.02427184466019417,0.0,0.0,10.062436165307092,5241301.0,10870895.0
Br. Virgin Isds,0.4819408026834857,0.23300970873786406,0.22815533980582522,0.054028779790808584,,,257750.0
Equatorial Guinea,0.301488082044007,0.03398058252427184,0.009708737864077669,0.0001617047955805677,,,28681.0
France,0.40178026349475177,0.09708737864077668,0.05339805825242718,0.003222255544300037,14.60577263687214,14495006.0,583220337.0
Thailand,0.0,0.019417475728155338,0.0,0.0,6.454526934408193,1317307.0,19477854.0
Bulgaria,0.0,0.0048543689320388345,0.0,0.0,12.09143351595798,1814767.0,34708586.0
Venezuela,0.45851312477526074,0.009708737864077669,0.09708737864077668,0.00011855681962766603,,,101581078.0
Lesotho,0.34996054753164774,0.058252427184466014,0.019417475728155338,6.853911693553736e-05,,,195332.0
Lao People's Dem. Rep.,0.0,0.10194174757281553,0.0,0.0,2.747682594639842,24932188.0,164905.0
Hungary,0.4595769603315838,0.0048543689320388345,0.09223300970873785,9.465607869307498e-06,6.209465286653719,5341000.0,40756177.0
Morocco,0.0,0.009708737864077669,0.0,0.0,,,39949094.0
Rwanda,0.45851312477526074,0.014563106796116504,0.12135922330097086,0.00045704530550791687,4.579359118136704,55689588.0,1327.0
Sierra Leone,0.0,0.03398058252427184,0.0,0.0,,,3454.0
Côte d'Ivoire,0.0,0.009708737864077669,0.0,0.0,1.4038393331051,170715148.0,81385.0
Seychelles,0.0,0.0048543689320388345,0.0,0.0,,,35252.0
Mayotte,0.3512015423810508,0.058252427184466014,0.014563106796116504,0.005093574004164742,,,5802.0
Sao Tome and Principe,0.42054706985756396,0.009708737864077669,0.06310679611650485,2.527977239292028e-05,,,68848.0
Serbia,0.0,0.0048543689320388345,0.0,0.0,3.7356738439664094,280153.0,3327874.0
Tunisia,0.0,0.06310679611650485,0.0,0.0,25.77777777777778,464.0,21881452.0
Burkina Faso,0.32365632337077227,0.04368932038834951,0.0048543689320388345,1.2488164842250648e-06,0.3322837528604119,36302.0,1361781.0
Dem. Rep. of the Congo,0.26480971912154094,0.009708737864077669,0.0048543689320388345,0.00015849320253772065,,,53603.0
Viet Nam,0.0,0.02427184466019417,0.0,0.0,1.4953888797215777,1851286289.0,6908937.0
Guinea,0.6076002144261123,0.07766990291262135,0.41262135922330095,0.02608381478386142,,,47.0
Poland,0.0,0.0048543689320388345,0.0,0.0,9.315284916445684,3143706.0,241976155.0
TFYR of Macedonia,0.40673032834273637,0.1262135922330097,0.08737864077669902,0.005329112401530017,5.4002262703739214,13959.0,692352.0
Somalia,0.3512015423810508,0.02427184466019417,0.009708737864077669,0.0001305244323171361,,,182.0
Montenegro,0.0,0.0048543689320388345,0.0,0.0,7.451994410696559,44229.0,21103948.0
Bangladesh,0.36749103878091394,0.02427184466019417,0.02427184466019417,4.9164355702887594e-05,,,19871.0
"China, Hong Kong SAR",0.0,0.014563106796116504,0.0,0.0,7.3649995247897575,2453558.0,9636068.0
"Areas, nes",0.39223300970873787,0.13592233009708737,0.03398058252427184,0.0018698105440602835,,,274119255.0
Mozambique,0.0,0.08737864077669902,0.0,0.0,,,105119.0
Central African Rep.,0.0,0.019417475728155338,0.0,0.0,0.5818832697450731,962108.0,
Swaziland,0.35033921071871865,0.0,0.02427184466019417,0.0,,,3211023.0
Tonga,0.0,0.029126213592233007,0.0,0.0,54.96875,169.0,1792.0
Bosnia Herzegovina,0.5212570260602963,0.009708737864077669,0.22815533980582522,0.0007040373764549037,3.354241741741742,10473.0,1170795.0
Botswana,0.3475046840401976,0.03398058252427184,0.009708737864077669,0.001455446620737079,6.089510922856001,77239.0,1187699.0
Guatemala,0.34872829208259265,0.009708737864077669,0.02427184466019417,3.8373971806556505e-05,3.2068784810055933,713882279.0,139237.0
Zimbabwe,0.4989361962289991,0.2233009708737864,0.21844660194174756,0.016874857599562736,2.5219499496397044,736762.0,757268.0
Argentina,0.3809185959671397,0.014563106796116504,0.014563106796116504,0.00015572125382750805,,,67979359.0
